N,P,K,temperature,humidity,ph,rainfall,label,crop_category,soil_type_1,soil_type_2
69.1386765439,29.0588136416196,53.7176794354743,25.3854416961355,76.5680929010901,6.82775053555354,1113.89503329627,mango,fruits,alluvial soil,loamy soil
74.6883050794992,24.2156610757815,67.391359980458,20.9631898369468,87.4815489393972,6.6680318915478,1378.916290922,mango,fruits,alluvial soil,loamy soil
63.108438115406,25.7518349259275,62.8447697030799,32.0509786077179,79.7610811862887,6.46698393804144,609.62447865438,mango,fruits,alluvial soil,loamy soil
55.986313997573,19.1294987093396,53.8606731254419,28.7744222883684,60.5212789098377,5.9561801466741,684.760341844582,mango,fruits,alluvial soil,loamy soil
64.7502253294019,24.5617494101516,53.2911052808793,32.0325126278753,65.3783646671011,7.01404448469647,1386.49931785787,mango,fruits,alluvial soil,loamy soil
50.1038362551403,24.7178787092308,69.6997045491483,26.098245844552,85.6126148653551,6.94421839857426,869.392337892854,mango,fruits,alluvial soil,loamy soil
62.9445680211068,25.8218136790764,59.9577651742822,28.3485868516254,83.5703277948698,6.36553012622877,1410.02421302987,mango,fruits,alluvial soil,loamy soil
73.6362653526474,32.0500162785527,57.503256668167,25.8581656270962,76.3071691482787,6.38837332157846,724.502642523811,mango,fruits,alluvial soil,loamy soil
63.9179457790188,22.0280020826599,61.4313149980258,31.2711971190569,72.3046742151479,6.13766797094942,679.688692040332,mango,fruits,alluvial soil,loamy soil
51.740518988237,22.7957222047866,54.0212908088944,23.3648606617129,75.1723215225729,7.03536135588133,581.241011660928,mango,fruits,alluvial soil,loamy soil
51.0055553989948,25.2045789255981,59.1801561267368,32.713682108058,64.5969455371794,6.64957429646418,832.217126893651,mango,fruits,alluvial soil,loamy soil
60.4067735089904,31.3245136468627,57.4392658197389,19.1384351883646,79.0945061141413,6.5500676231,1339.90493832269,mango,fruits,alluvial soil,loamy soil
63.2417004959005,21.4972227501814,59.5506170290083,21.8337570769124,80.9686504642915,6.86109039967882,590.50422738254,mango,fruits,alluvial soil,loamy soil
49.8705390244154,31.7245682413189,62.0521000903755,29.6527914215055,70.8179109945772,6.70862822739231,1266.60050394385,mango,fruits,alluvial soil,loamy soil
63.8218924189717,28.9543718275053,49.8417087859514,21.9421460147985,79.6245408227779,6.56676214715393,922.973421029018,mango,fruits,alluvial soil,loamy soil
69.4553831328395,20.2979599796046,84.0161001614035,26.2729826276171,82.1401843860404,6.04726239159744,1229.67705875942,mango,fruits,alluvial soil,loamy soil
52.5780579167476,21.7516639495451,57.3733166460109,25.2793801551881,81.896075282813,6.41767841053592,1299.55579726303,mango,fruits,alluvial soil,loamy soil
61.648169800462,21.5014691121379,59.8408595416868,28.820923421429,68.8200359463126,6.28466363060911,1181.82576154648,mango,fruits,alluvial soil,loamy soil
54.6069638144807,22.1667280608246,62.6428428118953,28.8733103147844,80.1298373402506,6.46960836364141,531.559015073508,mango,fruits,alluvial soil,loamy soil
64.4631344297164,25.5304789280252,60.3997965287733,21.6524854653699,64.7325491663493,6.0394168211965,913.754366057068,mango,fruits,alluvial soil,loamy soil
56.6330321687773,27.3075735330827,48.2911982190943,20.4214040181287,85.9888488006527,6.52899359011258,754.836636435815,mango,fruits,alluvial soil,loamy soil
48.9961662668889,23.2279147060758,57.5230577481819,28.2198334204785,89.2217073861045,6.53185524395125,343.043892349116,mango,fruits,alluvial soil,loamy soil
64.694764679426,22.1791099271092,57.6269952032485,26.5421427025094,86.3316590232193,6.5500488871127,1187.36761334433,mango,fruits,alluvial soil,loamy soil
58.3414088914055,25.6709342992263,54.0618978948649,22.0907548930433,88.8225950084548,6.41938739168092,1002.00025579491,mango,fruits,alluvial soil,loamy soil
58.1970764583906,19.7823741323161,59.6163426992106,26.9093709813567,63.4900716722633,7.11404070262946,1159.74251722331,mango,fruits,alluvial soil,loamy soil
70.2509735579366,22.8865168273713,56.947294900037,31.0280555014354,72.9674376583327,6.46536676253297,1204.26506041823,mango,fruits,alluvial soil,loamy soil
57.7751442406919,18.3459600081705,45.1115196415688,31.8066742075285,83.231063615465,6.38884378298728,1089.87982917944,mango,fruits,alluvial soil,loamy soil
51.9631781390666,24.8762051835187,49.2583091479855,28.9836770407425,73.9292705042398,6.81526544873971,1106.42857805232,mango,fruits,alluvial soil,loamy soil
64.9375972635235,29.3022393185846,57.6243609791249,23.9107836437961,84.9747713968954,6.64452300160659,0.0,mango,fruits,alluvial soil,loamy soil
64.4497504799268,20.9406909706824,57.8160407900005,30.1052129526841,78.5755781930965,6.86242813919958,791.928774838639,mango,fruits,alluvial soil,loamy soil
46.0324156355794,23.9106402050769,54.4071806358872,26.3163184599086,85.9835145996732,6.49035109488732,1195.69202261574,mango,fruits,alluvial soil,loamy soil
64.4729129254014,21.2150395469092,49.1691128658672,25.6986501087434,61.1529943047044,6.55793253591562,1076.0834294854,mango,fruits,alluvial soil,loamy soil
58.4792314698347,29.1584094156983,63.2352831143429,33.3046339745797,71.2432588924048,6.56506510470358,1094.06263683363,mango,fruits,alluvial soil,loamy soil
65.1139359473772,29.2121453012288,59.8465334389986,31.9022984722002,65.4518853059397,6.53703618714932,1023.66481265716,mango,fruits,alluvial soil,loamy soil
67.6492405659231,22.8558195960388,60.907332485286,26.710081598264,80.5038297604136,6.98016844118338,1118.85562585873,mango,fruits,alluvial soil,loamy soil
60.476079026102,24.7247051229729,59.102286934795,28.3012473508483,60.2580545529814,6.160056286388,485.467094609057,mango,fruits,alluvial soil,loamy soil
61.704708056137,24.3782949685479,63.0688986719868,24.4461649435671,70.8393124673722,6.31128435338048,1072.03162211756,mango,fruits,alluvial soil,loamy soil
56.0546835678942,19.4017184721451,61.321501288613,31.6465328917752,61.3567587923306,6.23700923713168,992.576172216971,mango,fruits,alluvial soil,loamy soil
59.1350292106214,34.6307555158357,56.9167531264979,26.6275977242055,86.368091359545,6.67256139796267,1392.56849271063,mango,fruits,alluvial soil,loamy soil
71.7123649330809,27.1697855912883,66.2237827240372,21.647643958008,78.2026704342571,6.79154759677333,1105.10424680506,mango,fruits,alluvial soil,loamy soil
66.8422536694814,22.1953455355585,55.1614241990369,27.701857858217,72.4246404264592,6.33666721011288,1298.93199445462,mango,fruits,alluvial soil,loamy soil
47.2008639323844,15.0097552025216,65.9616600464531,28.1450227673137,65.2061759635547,5.58626258936078,1055.70402377004,mango,fruits,alluvial soil,loamy soil
63.152505227032,24.233376494995,53.9320745884397,30.7409280999584,81.6953778327673,6.32688497561347,1234.40035156145,mango,fruits,alluvial soil,loamy soil
57.4872332234362,23.9088334655913,55.7100769756745,23.5460802466548,86.0624944962152,6.18334882506874,1141.06594225932,mango,fruits,alluvial soil,loamy soil
75.8441110478367,22.3772242964446,55.2696036523363,26.4901125633684,82.1885449886092,6.81779277960055,310.911310313877,mango,fruits,alluvial soil,loamy soil
69.2021304971983,31.1924194298279,67.2531524497273,18.2404776295386,80.9723588839199,5.9272269097521,1467.44688440272,mango,fruits,alluvial soil,loamy soil
69.9791219866485,29.1242746204675,51.048668465448,28.612005105398,75.1794407445729,6.77621753090831,1351.28598955058,mango,fruits,alluvial soil,loamy soil
59.0719455711606,21.0309218137872,66.5458138935744,23.796629726576,84.437366745267,6.59397181869392,1145.3081223619,mango,fruits,alluvial soil,loamy soil
73.3921620956823,29.4144320413136,53.5894090174959,24.7744580565986,63.9190861447134,6.67143881151094,742.871989528614,mango,fruits,alluvial soil,loamy soil
52.1665390871423,19.052684093231,68.2117513961281,25.4513658953793,66.5487157422632,6.65934231221447,1335.83746046512,mango,fruits,alluvial soil,loamy soil
55.3283348887313,27.2855945500662,70.2015065321714,30.8608516891354,79.7310724367165,6.75310152377897,876.004746968776,mango,fruits,alluvial soil,loamy soil
60.3956452978893,30.2294548271158,68.5411081174078,35.3077878771196,88.4009573203627,6.41891244936445,1121.52683736689,mango,fruits,alluvial soil,loamy soil
57.0858096198733,25.4850188519748,57.9886914310215,18.3401543292956,84.9927867435135,6.09492952736055,633.436971021491,mango,fruits,alluvial soil,loamy soil
61.64709550089,35.0088416163722,53.4937083750321,25.6880247138622,74.3421571334356,7.02473666794729,1298.53176952064,mango,fruits,alluvial soil,loamy soil
45.522529598662,27.7952845802258,57.5143148579267,24.7221526626705,72.5826503104756,7.0231219818962,804.865220510044,mango,fruits,alluvial soil,loamy soil
54.1583621611873,23.5185537064319,66.192209367694,27.4703897375328,80.6468049891762,6.49115075954305,1293.85682537936,mango,fruits,alluvial soil,loamy soil
61.130313057858,26.0136477571261,69.8697664423399,24.950681685809,74.1368450195983,6.24745504263656,739.695511413069,mango,fruits,alluvial soil,loamy soil
53.974688132771,24.2038451443667,60.0166937424421,21.4765170434466,88.6176743208541,5.8929414359093,1515.39326544082,mango,fruits,alluvial soil,loamy soil
55.1473164176581,22.9470580557625,66.2771708217337,28.7841582513564,71.9656777931749,7.09839425437533,1146.6384037497,mango,fruits,alluvial soil,loamy soil
58.8716447611492,23.3286732645475,66.0716939918103,31.7225266629819,61.6004317324827,6.75379821918827,630.23878524595,mango,fruits,alluvial soil,loamy soil
65.4109943761866,23.0330375099852,62.5023320035353,26.1958020683976,83.8895686911199,6.44878526548319,1330.53774752078,mango,fruits,alluvial soil,loamy soil
62.0627021655978,25.9411055493027,62.3496110266645,28.9485750778765,88.3153162039363,6.96676511105216,867.909767146718,mango,fruits,alluvial soil,loamy soil
64.6156240755118,22.1537344406007,64.6544671578781,30.8337694958796,85.4943919607148,6.89114763844753,242.795405340446,mango,fruits,alluvial soil,loamy soil
65.691639717101,31.5848584238595,55.8540301669409,23.9427922568229,70.3224660577037,6.75633242213367,1505.61269860326,mango,fruits,alluvial soil,loamy soil
65.7151002001037,21.0513888024647,61.1884119450441,25.7105283145058,76.2399107775928,6.88843395543191,823.490819515448,mango,fruits,alluvial soil,loamy soil
51.5700506235183,27.7932294732581,55.6440611016444,25.601346925401,80.4455123508274,6.4570810523108,501.020905588216,mango,fruits,alluvial soil,loamy soil
49.523669222757,21.0639897278429,58.3238632477379,29.5467037377282,72.9601664194881,6.53420987645589,947.666986460657,mango,fruits,alluvial soil,loamy soil
55.26351446586,25.2085082071751,65.7065511507659,31.6328670206132,73.1566959179766,6.75485802870514,629.62728648261,mango,fruits,alluvial soil,loamy soil
69.9869637838235,27.3893000833386,61.5597371321629,29.7513050604809,69.7900220454631,6.40608122259821,1520.94108854791,mango,fruits,alluvial soil,loamy soil
56.906458558298,23.9670309107988,59.1107158053076,20.5956243553212,61.4956929384972,6.551921358233,1332.01687023104,mango,fruits,alluvial soil,loamy soil
66.8276431305865,21.2210920644957,63.0703351189842,32.1245943134093,66.0748404573157,6.16993200876543,1135.88423607455,mango,fruits,alluvial soil,loamy soil
67.5419943013495,26.2248895111167,69.7902260149462,26.3750522026968,79.3960065719145,6.30138580833769,1522.54991682049,mango,fruits,alluvial soil,loamy soil
56.29676687776,23.3045474353525,57.3756128440118,24.9153780443567,76.5190804004218,6.1181286720465,1377.35653221282,mango,fruits,alluvial soil,loamy soil
46.6183451729079,27.0545702295761,57.5096021280154,27.667177006931,74.3170487350196,6.57988684309426,1511.35373662347,mango,fruits,alluvial soil,loamy soil
53.5905186562287,22.6035240994609,60.9305431909085,33.5416640605448,64.1503263405901,6.56426133452949,391.947278200346,mango,fruits,alluvial soil,loamy soil
59.9300838092622,20.9104102626182,64.1789540496521,19.484646433764,74.0013090835567,6.68494504492666,1084.59089555754,mango,fruits,alluvial soil,loamy soil
63.5130220771559,23.3621342128514,59.0521311188502,29.1058030603649,63.4098810179009,6.68542361954463,1296.82336307831,mango,fruits,alluvial soil,loamy soil
58.1712579331677,20.2043652839593,51.9180191091854,28.1932820780864,81.4473847988867,6.73031535098065,1112.96797692536,mango,fruits,alluvial soil,loamy soil
72.5307052938609,30.6718026677358,50.3460392727928,30.1843378746348,82.75817553834,6.82087320680933,1153.74415929624,mango,fruits,alluvial soil,loamy soil
64.3376375224476,29.2036875964817,62.3903856557879,26.5727236222439,72.0561240600164,6.70537688019707,1211.66286516557,mango,fruits,alluvial soil,loamy soil
55.041348299496,33.0625578661472,61.692529314788,29.6322700295258,63.9909247155895,7.24877918253848,1107.08092509301,mango,fruits,alluvial soil,loamy soil
58.0271736508452,26.7861205082238,63.9715750584084,29.4360441683573,63.8414845447104,6.51608535745418,904.612383860533,mango,fruits,alluvial soil,loamy soil
61.7923086413941,29.7660081930845,63.0522790047973,31.8875684356183,79.598770850169,6.80726647051763,1263.06191192096,mango,fruits,alluvial soil,loamy soil
75.3434511804694,28.5887252955547,54.3378866358365,28.024585631118,80.0372581275279,7.31565990294838,828.709844054679,mango,fruits,alluvial soil,loamy soil
70.1626555967175,26.2199392656854,53.11357258583,20.8257126784274,71.7481891957373,6.3676812891753,1504.1250458319,mango,fruits,alluvial soil,loamy soil
53.3825663936405,24.9439605105891,67.9256191213725,30.5267215048304,75.0066851672668,6.14915181229859,1156.98229079531,mango,fruits,alluvial soil,loamy soil
52.9735844613455,23.6278670910269,67.5494206257909,18.527653236229,73.2761822154574,6.51630226642513,1863.8222904097,mango,fruits,alluvial soil,loamy soil
54.4047437555167,23.5706379709866,54.8308732549526,24.3301830625301,81.2226688107213,6.68993392012808,1275.7518111596,mango,fruits,alluvial soil,loamy soil
50.8519893337449,28.4215216602213,65.1548637043814,33.4686785680823,61.4068010006287,7.74261111492106,1257.46671404379,mango,fruits,alluvial soil,loamy soil
60.7112587227119,27.2442490724858,55.9792396372609,28.0934396291762,74.6374803253206,6.46520950010967,1312.43213359024,mango,fruits,alluvial soil,loamy soil
49.9457096070516,23.6498394192932,49.2369436665455,22.6624386879115,69.5678715844785,6.81781709940862,1496.38835445316,mango,fruits,alluvial soil,loamy soil
49.7594688197451,30.2672788875816,52.489372180263,30.1120003915514,87.3511499630964,6.11923393533169,1483.98619283169,mango,fruits,alluvial soil,loamy soil
71.3871636024256,22.4730708340479,63.4717005787231,24.0214238791537,61.1977412112948,7.15230139182862,656.758800771306,mango,fruits,alluvial soil,loamy soil
59.3410834223445,22.5030693383012,59.885158781491,18.9550609957097,75.1372960790744,6.37323585319727,1096.03605856513,mango,fruits,alluvial soil,loamy soil
58.8026416127407,22.4536980261058,66.4534599317755,27.6224085466693,84.1603079264613,6.2353529857915,821.858812773633,mango,fruits,alluvial soil,loamy soil
,,,,,,,nan,fruits,unknown,unknown
108.932607914446,66.0298044197155,111.293948852632,21.1037157443714,66.0891713305217,7.31262424765656,628.791885080002,muskmelon,fruits,sandy loam,loamy soil
114.410134521999,65.420005443411,113.480462438144,23.3514101045271,86.9519978421252,6.75522212941351,599.196206566534,muskmelon,fruits,sandy loam,loamy soil
106.185174985772,55.0586100252249,112.291305876053,23.6038959959472,71.6755015533938,6.8351262180738,553.374491689059,muskmelon,fruits,sandy loam,loamy soil
120.157348350254,63.6898701191086,92.2304676494928,24.4621469766578,76.5918683308365,6.68096766299914,737.325386928372,muskmelon,fruits,sandy loam,loamy soil
130.828452635691,62.1321117250213,94.3346283831698,24.6460671749238,67.5823097312388,6.71611403849668,765.871162650135,muskmelon,fruits,sandy loam,loamy soil
97.2494036500819,56.4547077106755,102.176555618223,24.0973299566531,74.0673145554544,6.67719634379356,659.629610694153,muskmelon,fruits,sandy loam,loamy soil
102.516223060625,62.332965542835,105.462331917883,28.0720679792744,64.9789167580097,7.14054599691243,540.474107943045,muskmelon,fruits,sandy loam,loamy soil
114.227772587011,58.5660289668986,101.071612475408,27.3796068086412,78.9592280745634,6.48446514255291,680.065288111283,muskmelon,fruits,sandy loam,loamy soil
100.562089089784,57.6723825524584,101.872310768652,26.0068784238344,61.3906879899794,6.29715038783999,663.30223964953,muskmelon,fruits,sandy loam,loamy soil
104.737056577205,67.0821305673915,89.6533632995152,26.2642353146667,76.7626646894717,6.59147934200184,548.698779106658,muskmelon,fruits,sandy loam,loamy soil
